,,PEMERINTAH KOTA SURAKARTA,,,,,
,,DINAS PERHUBUNGAN KOTA SURAKARTA,,,,,
,,LAPORAN DATA STATISTIK KENDARAAN,,,,,
,,,,,,,
,,,,,,,
Tipe Sensor,,: Advance Sensor,,,,,
Periode,,: MARET 2025,,,,,
,,,,,,,
I.Kendaraan Masuk,,,,,,,
NO,TANGGAL,,MOTOR,MOBIL,BIS / TRUK,JUMLAH KENDARAAN,KETERANGAN
19,19 Maret 2024,,364.012,129.775,38.634,532.421,
20,20 Maret 2024,,391.109,128.465,18.619,538.193,
21,21 Maret 2024,,412.792,139.203,38.624,590.619,
22,22 Maret 2024,,384.897,140.627,35.949,561.473,
23,23 Maret 2024,,316.196,123.945,30.379,470.520,
24,24 Maret 2024,,332.267,124.356,42.557,499.180,
25,25 Maret 2024,,415.761,138.580,47.356,601.697,
26,26 Maret 2024,,389.588,140.805,46.436,576.829,
27,27 Maret 2024,,398.409,146.286,44.954,589.649,
28,28 Maret 2024,,312.832,147.576,40.001,500.409,
29,29 Maret 2024,,358.863,148.097,34.906,541.866,
30,30 Maret 2024,,323.133,128.176,27.702,479.011,
31,31 Maret 2024,,202.771,133.518,31.519,367.808,
TOTAL,,,10.893.745,3.910.657,1.122.040,15.926.442,
