,,PEMERINTAH KOTA SURAKARTA,,,,,
,,DINAS PERHUBUNGAN KOTA SURAKARTA,,,,,
,,LAPORAN DATA STATISTIK KENDARAAN,,,,,
,,,,,,,
,,,,,,,
Tipe Sensor,,: Advance Sensor,,,,,
Periode,,: JANUARI 2025,,,,,
,,,,,,,
I.Kendaraan Masuk,,,,,,,
NO,TANGGAL,,MOTOR,MOBIL,BIS / TRUK,JUMLAH KENDARAAN,KETERANGAN
19,19 Januari 2025,,284.958,107.569,34.937,427.464,
20,20 Januari 2025,,334.497,111.094,31.695,477.286,
21,21 Januari 2025,,346.271,111.001,34.447,491.719,
22,22 Januari 2025,,349.836,116.533,35.550,501.919,
23,23 Januari 2025,,351.382,120.706,33.697,505.785,
24,24 Januari 2025,,365.603,126.764,36.387,528.754,
25,25 Januari 2025,,351.753,132.310,43.618,527.681,
26,26 Januari 2025,,309.410,132.676,32.882,474.968,
27,27 Januari 2025,,264.538,128.840,32.146,425.524,
28,28 Januari 2025,,359.231,135.045,34.259,528.535,
29,29 Januari 2025,,302.720,122.672,33.415,458.807,
30,30 Januari 2025,,375.800,112.329,37.130,525.259,
31,31 Januari 2025,,391.472,118.542,34.948,544.962,
TOTAL,,,10.829.385,3.853.980,1.154.266,15.837.631,
